TimeStamp,Td,RH
timestamp,degC,%
2022-08-05 06:30:00,13.58,68.6
2022-08-05 06:35:00,13.68,68.2
2022-08-05 06:40:00,13.76,67.7
2022-08-05 06:45:00,14.12,66.9
2022-08-05 06:50:00,14.12,66.4
2022-08-05 06:55:00,14.36,65.9
2022-08-05 07:00:00,14.5,64.7
2022-08-05 07:05:00,14.7,63.2
2022-08-05 07:10:00,14.69,63.1
2022-08-05 07:15:00,14.84,61.6
2022-08-05 07:20:00,14.99,60.0
2022-08-05 07:25:00,15.11,58.8
2022-08-05 07:30:00,15.07,57.6
2022-08-05 07:35:00,15.17,58.0
2022-08-05 07:40:00,15.52,57.8
2022-08-05 07:45:00,15.47,55.5
2022-08-05 07:50:00,15.68,54.9
2022-08-05 07:55:00,15.92,55.7
2022-08-05 08:00:00,15.83,56.0
2022-08-05 08:05:00,16.04,54.5
2022-08-05 08:10:00,16.12,55.0
2022-08-05 08:15:00,16.56,53.2
2022-08-05 08:20:00,16.35,52.2
2022-08-05 08:25:00,16.53,51.5
2022-08-05 08:30:00,16.79,52.2
2022-08-05 08:35:00,16.83,50.6
2022-08-05 08:40:00,16.72,50.1
2022-08-05 08:45:00,17.0,49.7
2022-08-05 08:50:00,16.61,49.8
2022-08-05 08:55:00,16.98,49.7
2022-08-05 09:00:00,17.47,48.3
2022-08-05 09:05:00,17.34,45.4
2022-08-05 09:10:00,17.74,45.3
2022-08-05 09:15:00,18.08,45.6
2022-08-05 09:20:00,17.47,46.2
2022-08-05 09:25:00,17.99,46.4
2022-08-05 09:30:00,17.59,43.8
2022-08-05 09:35:00,18.27,44.9
2022-08-05 09:40:00,18.17,42.9
2022-08-05 09:45:00,18.46,40.4
2022-08-05 09:50:00,18.33,41.8
2022-08-05 09:55:00,18.58,42.9
2022-08-05 10:00:00,18.19,43.8
2022-08-05 10:05:00,18.39,43.4
2022-08-05 10:10:00,17.9,40.4
2022-08-05 10:15:00,18.31,42.3
2022-08-05 10:20:00,18.91,39.1
2022-08-05 10:25:00,18.65,39.1
2022-08-05 10:30:00,18.9,37.4
2022-08-05 10:35:00,19.28,37.9
2022-08-05 10:40:00,19.94,36.8
2022-08-05 10:45:00,18.91,37.7
2022-08-05 10:50:00,18.71,37.4
2022-08-05 10:55:00,18.5,38.5
2022-08-05 11:00:00,19.14,35.1
2022-08-05 11:05:00,19.84,34.4
2022-08-05 11:10:00,20.07,33.8
2022-08-05 11:15:00,19.77,35.0
2022-08-05 11:20:00,19.0,34.2
2022-08-05 11:25:00,19.42,34.1
2022-08-05 11:30:00,19.61,34.3
2022-08-05 11:35:00,19.65,34.5
2022-08-05 11:40:00,19.75,33.6
2022-08-05 11:45:00,20.58,32.8
2022-08-05 11:50:00,20.38,32.5
2022-08-05 11:55:00,20.69,32.5
2022-08-05 12:00:00,19.64,33.3
2022-08-05 12:05:00,20.07,33.1
2022-08-05 12:10:00,20.49,33.3
2022-08-05 12:15:00,20.81,33.0
2022-08-05 12:20:00,20.11,33.4
2022-08-05 12:25:00,19.24,34.8
2022-08-05 12:30:00,20.65,32.9
2022-08-05 12:35:00,19.98,33.3
2022-08-05 12:40:00,20.7,33.1
2022-08-05 12:45:00,20.81,31.8
2022-08-05 12:50:00,19.86,33.3
2022-08-05 12:55:00,19.61,35.2
2022-08-05 13:00:00,19.19,34.6
2022-08-05 13:05:00,19.34,34.9
2022-08-05 13:10:00,19.52,35.7
2022-08-05 13:15:00,20.56,33.8
2022-08-05 13:20:00,20.09,32.8
2022-08-05 13:25:00,20.3,33.6
2022-08-05 13:30:00,20.19,33.2
2022-08-05 13:35:00,20.6,32.4
2022-08-05 13:40:00,20.64,32.6
2022-08-05 13:45:00,21.05,32.0
2022-08-05 13:50:00,21.1,31.3
2022-08-05 13:55:00,21.17,31.0
2022-08-05 14:00:00,20.6,32.4
2022-08-05 14:05:00,21.3,30.8
2022-08-05 14:10:00,21.62,30.8
2022-08-05 14:15:00,21.72,30.2
2022-08-05 14:20:00,21.28,30.0
2022-08-05 14:25:00,20.8,30.6
2022-08-05 14:30:00,20.45,31.4
2022-08-05 14:35:00,20.51,32.0
2022-08-05 14:40:00,20.24,32.2
2022-08-05 14:45:00,20.67,32.4
2022-08-05 14:50:00,20.47,31.3
2022-08-05 14:55:00,21.23,30.3
2022-08-05 15:00:00,21.18,31.2
2022-08-05 15:05:00,20.93,30.8
2022-08-05 15:10:00,21.5,30.2
2022-08-05 15:15:00,21.75,29.3
2022-08-05 15:20:00,21.11,30.7
2022-08-05 15:25:00,20.92,31.0
2022-08-05 15:30:00,20.64,31.3
2022-08-05 15:35:00,20.72,31.1
2022-08-05 15:40:00,20.66,31.1
2022-08-05 15:45:00,21.29,30.0
2022-08-05 15:50:00,21.85,29.2
2022-08-05 15:55:00,21.76,28.4
2022-08-05 16:00:00,21.7,28.4
2022-08-05 16:05:00,21.43,28.9
2022-08-05 16:10:00,20.88,30.4
2022-08-05 16:15:00,20.72,30.7
2022-08-05 16:20:00,21.28,31.3
2022-08-05 16:25:00,21.62,29.1
2022-08-05 16:30:00,21.82,29.0
2022-08-05 16:35:00,21.84,29.1
2022-08-05 16:40:00,22.0,28.6
2022-08-05 16:45:00,22.0,28.9
2022-08-05 16:50:00,21.6,29.2
2022-08-05 16:55:00,21.65,27.9
2022-08-05 17:00:00,20.77,29.7
2022-08-05 17:05:00,20.71,30.6
2022-08-05 17:10:00,21.12,30.2
2022-08-05 17:15:00,21.15,29.4
2022-08-05 17:20:00,21.41,30.2
2022-08-05 17:25:00,21.31,30.7
2022-08-05 17:30:00,21.07,30.1
2022-08-05 17:35:00,21.14,30.3
2022-08-05 17:40:00,21.14,31.0
2022-08-05 17:45:00,20.96,31.0
2022-08-05 17:50:00,20.91,31.2
2022-08-05 17:55:00,20.7,32.2
2022-08-05 18:00:00,20.71,31.4
2022-08-05 18:05:00,20.9,31.3
2022-08-05 18:10:00,20.58,31.4
2022-08-05 18:15:00,20.41,32.0
2022-08-05 18:20:00,20.06,32.2
2022-08-05 18:25:00,19.93,33.1
2022-08-05 18:30:00,20.06,33.8
2022-08-05 18:35:00,20.18,33.8
2022-08-05 18:40:00,20.08,34.1
2022-08-05 18:45:00,20.02,34.6
2022-08-05 18:50:00,19.8,35.1
2022-08-05 18:55:00,19.57,36.1
2022-08-05 19:00:00,19.4,37.0
2022-08-05 19:05:00,19.09,37.9
2022-08-05 19:10:00,18.85,38.8
2022-08-05 19:15:00,18.79,39.3
2022-08-05 19:20:00,18.54,40.1
2022-08-05 19:25:00,18.45,40.7
2022-08-05 19:30:00,18.31,41.3
2022-08-05 19:35:00,18.14,41.9
2022-08-05 19:40:00,17.91,43.0
2022-08-05 19:45:00,17.72,43.7
2022-08-05 19:50:00,17.52,44.6
2022-08-05 19:55:00,17.52,45.0
2022-08-05 20:00:00,17.4,45.8
2022-08-05 20:05:00,17.52,46.3
2022-08-05 20:10:00,17.1,47.1
2022-08-05 20:15:00,17.27,47.3
2022-08-05 20:20:00,17.12,47.7
2022-08-05 20:25:00,17.09,48.1
2022-08-05 20:30:00,17.02,48.0
2022-08-05 20:35:00,17.09,47.8
2022-08-05 20:40:00,16.96,47.9
2022-08-05 20:45:00,16.86,48.2
2022-08-05 20:50:00,16.77,48.7
2022-08-05 20:55:00,16.61,49.2
2022-08-05 21:00:00,16.5,49.6
2022-08-05 21:05:00,16.33,50.2
2022-08-05 21:10:00,16.36,50.6
2022-08-05 21:15:00,16.22,51.0
2022-08-05 21:20:00,16.18,51.4
2022-08-05 21:25:00,15.96,51.9
2022-08-05 21:30:00,15.76,52.8
2022-08-05 21:35:00,15.82,52.8
2022-08-05 21:40:00,15.78,52.7
2022-08-05 21:45:00,15.72,52.8
2022-08-05 21:50:00,15.84,52.7
2022-08-05 21:55:00,15.82,52.5
2022-08-05 22:00:00,15.75,52.4
2022-08-05 22:05:00,15.63,52.5
2022-08-05 22:10:00,15.48,52.3
2022-08-05 22:15:00,15.46,51.8
2022-08-05 22:20:00,15.39,51.5
2022-08-05 22:25:00,15.23,51.6
2022-08-05 22:30:00,15.26,51.0
2022-08-05 22:35:00,15.21,50.6
2022-08-05 22:40:00,15.1,50.7
2022-08-05 22:45:00,15.12,50.3
2022-08-05 22:50:00,15.07,50.3
2022-08-05 22:55:00,15.06,50.6
2022-08-05 23:00:00,14.93,51.2
2022-08-05 23:05:00,14.88,51.4
2022-08-05 23:10:00,14.68,52.0
2022-08-05 23:15:00,14.65,52.4
2022-08-05 23:20:00,14.57,52.6
2022-08-05 23:25:00,14.42,53.3
2022-08-05 23:30:00,14.34,53.8
2022-08-05 23:35:00,14.3,54.1
2022-08-05 23:40:00,14.16,54.6
2022-08-05 23:45:00,14.13,54.6
2022-08-05 23:50:00,14.04,54.8
2022-08-05 23:55:00,13.98,54.8
2022-08-06 00:00:00,13.83,55.3
2022-08-06 00:05:00,13.7,55.5
2022-08-06 00:10:00,13.57,55.9
2022-08-06 00:15:00,13.6,56.3
2022-08-06 00:20:00,13.6,56.8
2022-08-06 00:25:00,13.46,57.2
2022-08-06 00:30:00,13.35,57.6
2022-08-06 00:35:00,13.21,58.0
2022-08-06 00:40:00,13.2,58.7
2022-08-06 00:45:00,13.04,59.1
2022-08-06 00:50:00,12.82,59.6
2022-08-06 00:55:00,12.91,60.2
2022-08-06 01:00:00,12.83,60.6
2022-08-06 01:05:00,12.68,61.0
2022-08-06 01:10:00,12.62,61.4
2022-08-06 01:15:00,12.58,61.8
2022-08-06 01:20:00,12.44,62.2
2022-08-06 01:25:00,12.29,62.7
2022-08-06 01:30:00,12.19,63.5
2022-08-06 01:35:00,12.04,64.1
2022-08-06 01:40:00,11.81,65.0
2022-08-06 01:45:00,11.86,65.6
2022-08-06 01:50:00,12.11,65.8
2022-08-06 01:55:00,12.17,65.8
2022-08-06 02:00:00,11.9,65.7
2022-08-06 02:05:00,11.98,66.2
2022-08-06 02:10:00,12.03,66.5
2022-08-06 02:15:00,12.04,67.0
2022-08-06 02:20:00,11.96,67.5
2022-08-06 02:25:00,11.93,67.5
2022-08-06 02:30:00,11.84,67.5
2022-08-06 02:35:00,11.87,67.4
2022-08-06 02:40:00,11.83,67.1
2022-08-06 02:45:00,11.76,67.2
2022-08-06 02:50:00,11.63,67.7
2022-08-06 02:55:00,11.42,68.3
2022-08-06 03:00:00,11.15,69.1
2022-08-06 03:05:00,10.86,70.7
2022-08-06 03:10:00,10.72,71.8
2022-08-06 03:15:00,10.77,73.0
2022-08-06 03:20:00,10.5,72.8
2022-08-06 03:25:00,10.63,73.4
2022-08-06 03:30:00,10.61,73.5
2022-08-06 03:35:00,10.43,73.2
2022-08-06 03:40:00,10.35,74.3
2022-08-06 03:45:00,10.34,74.6
2022-08-06 03:50:00,10.37,74.8
2022-08-06 03:55:00,10.02,74.0
2022-08-06 04:00:00,9.83,75.5
2022-08-06 04:05:00,9.46,77.2
2022-08-06 04:10:00,9.63,78.1
2022-08-06 04:15:00,9.77,78.9
2022-08-06 04:20:00,9.73,78.6
2022-08-06 04:25:00,9.8,78.7
2022-08-06 04:30:00,9.48,78.3
2022-08-06 04:35:00,9.6,79.1
2022-08-06 04:40:00,9.54,79.4
2022-08-06 04:45:00,9.37,79.7
2022-08-06 04:50:00,9.41,80.3
2022-08-06 04:55:00,9.39,80.5
2022-08-06 05:00:00,9.29,80.1
2022-08-06 05:05:00,8.97,80.7
2022-08-06 05:10:00,9.81,81.5
2022-08-06 05:15:00,10.16,79.1
2022-08-06 05:20:00,10.21,78.4
2022-08-06 05:25:00,10.49,77.4
2022-08-06 05:30:00,10.69,76.4
2022-08-06 05:35:00,10.78,75.9
2022-08-06 05:40:00,10.96,75.4
2022-08-06 05:45:00,11.16,74.7
2022-08-06 05:50:00,11.31,74.5
2022-08-06 05:55:00,11.48,73.7
2022-08-06 06:00:00,11.67,73.3
2022-08-06 06:05:00,11.87,72.5
2022-08-06 06:10:00,12.03,71.8
2022-08-06 06:15:00,12.18,70.9
2022-08-06 06:20:00,12.33,70.8
2022-08-06 06:25:00,12.48,70.9
2022-08-06 06:30:00,12.6,70.1
2022-08-06 06:35:00,12.99,69.9
2022-08-06 06:40:00,12.98,68.8
2022-08-06 06:45:00,13.18,68.8
2022-08-06 06:50:00,13.44,68.3
2022-08-06 06:55:00,13.72,67.9
2022-08-06 07:00:00,13.77,66.9
2022-08-06 07:05:00,14.09,66.4
2022-08-06 07:10:00,14.37,65.1
2022-08-06 07:15:00,14.5,63.7
2022-08-06 07:20:00,14.73,63.6
2022-08-06 07:25:00,14.91,62.4
2022-08-06 07:30:00,14.95,61.9
2022-08-06 07:35:00,15.1,62.3
2022-08-06 07:40:00,15.2,60.7
2022-08-06 07:45:00,15.56,60.4
2022-08-06 07:50:00,15.46,60.1
2022-08-06 07:55:00,15.56,59.5
2022-08-06 08:00:00,16.0,58.5
2022-08-06 08:05:00,15.76,57.8
2022-08-06 08:10:00,15.87,57.2
2022-08-06 08:15:00,16.15,57.0
2022-08-06 08:20:00,16.53,54.8
2022-08-06 08:25:00,16.68,54.8
2022-08-06 08:30:00,16.56,55.2
2022-08-06 08:35:00,16.57,54.1
2022-08-06 08:40:00,17.1,53.8
2022-08-06 08:45:00,16.81,53.4
2022-08-06 08:50:00,16.91,53.2
2022-08-06 08:55:00,17.44,51.9
2022-08-06 09:00:00,17.31,51.5
2022-08-06 09:05:00,17.49,51.2
2022-08-06 09:10:00,17.76,48.8
2022-08-06 09:15:00,17.37,48.6
2022-08-06 09:20:00,17.58,46.9
2022-08-06 09:25:00,17.95,47.1
2022-08-06 09:30:00,18.18,46.8
2022-08-06 09:35:00,18.17,45.7
2022-08-06 09:40:00,18.35,45.0
2022-08-06 09:45:00,18.54,43.6
2022-08-06 09:50:00,18.28,44.0
2022-08-06 09:55:00,18.45,42.6
2022-08-06 10:00:00,18.91,41.7
2022-08-06 10:05:00,18.43,41.1
2022-08-06 10:10:00,18.78,41.6
2022-08-06 10:15:00,18.97,39.9
2022-08-06 10:20:00,18.98,40.7
2022-08-06 10:25:00,19.08,39.1
2022-08-06 10:30:00,19.03,38.5
2022-08-06 10:35:00,19.22,38.3
2022-08-06 10:40:00,19.49,38.1
2022-08-06 10:45:00,19.35,37.1
2022-08-06 10:50:00,19.49,35.3
2022-08-06 10:55:00,19.61,35.5
2022-08-06 11:00:00,19.67,35.0
2022-08-06 11:05:00,19.76,37.5
2022-08-06 11:10:00,19.79,36.7
2022-08-06 11:15:00,19.78,35.4
2022-08-06 11:20:00,20.2,34.9
2022-08-06 11:25:00,19.86,36.1
2022-08-06 11:30:00,20.39,34.9
2022-08-06 11:35:00,20.58,34.4
2022-08-06 11:40:00,20.92,33.6
2022-08-06 11:45:00,20.49,35.1
2022-08-06 11:50:00,20.85,34.9
2022-08-06 11:55:00,21.05,33.6
2022-08-06 12:00:00,20.75,32.9
2022-08-06 12:05:00,20.36,32.7
2022-08-06 12:10:00,21.0,33.5
2022-08-06 12:15:00,21.24,33.4
2022-08-06 12:20:00,20.98,32.5
2022-08-06 12:25:00,21.57,31.9
2022-08-06 12:30:00,21.24,30.8
2022-08-06 12:35:00,21.4,30.1
2022-08-06 12:40:00,21.73,29.8
2022-08-06 12:45:00,21.31,30.0
2022-08-06 12:50:00,21.77,31.1
2022-08-06 12:55:00,21.27,30.3
2022-08-06 13:00:00,21.92,30.2
2022-08-06 13:05:00,21.27,30.8
2022-08-06 13:10:00,21.91,30.3
2022-08-06 13:15:00,21.87,29.8
2022-08-06 13:20:00,22.16,28.4
2022-08-06 13:25:00,22.12,29.2
2022-08-06 13:30:00,21.59,30.1
2022-08-06 13:35:00,21.97,29.9
2022-08-06 13:40:00,21.98,28.4
2022-08-06 13:45:00,21.78,28.9
2022-08-06 13:50:00,22.13,28.2
2022-08-06 13:55:00,22.7,27.5
2022-08-06 14:00:00,22.17,27.3
2022-08-06 14:05:00,22.4,27.1
2022-08-06 14:10:00,21.78,27.5
2022-08-06 14:15:00,22.66,27.5
2022-08-06 14:20:00,22.37,27.0
2022-08-06 14:25:00,22.43,27.2
2022-08-06 14:30:00,22.73,27.3
2022-08-06 14:35:00,22.37,28.0
2022-08-06 14:40:00,22.35,27.8
2022-08-06 14:45:00,22.5,25.8
2022-08-06 14:50:00,22.6,25.3
2022-08-06 14:55:00,22.84,25.0
2022-08-06 15:00:00,22.64,25.3
2022-08-06 15:05:00,22.77,25.7
2022-08-06 15:10:00,22.57,26.9
2022-08-06 15:15:00,22.52,27.0
2022-08-06 15:20:00,22.67,26.8
2022-08-06 15:25:00,22.99,26.3
2022-08-06 15:30:00,23.01,26.0
2022-08-06 15:35:00,23.11,26.1
2022-08-06 15:40:00,22.78,25.9
2022-08-06 15:45:00,22.53,26.4
2022-08-06 15:50:00,23.0,26.4
2022-08-06 15:55:00,23.14,26.2
2022-08-06 16:00:00,22.96,25.6
2022-08-06 16:05:00,23.07,26.7
2022-08-06 16:10:00,22.67,26.8
2022-08-06 16:15:00,23.08,26.9
2022-08-06 16:20:00,23.12,27.4
2022-08-06 16:25:00,23.15,26.4
2022-08-06 16:30:00,22.7,27.0
2022-08-06 16:35:00,22.83,26.8
2022-08-06 16:40:00,23.17,26.5
2022-08-06 16:45:00,23.05,26.4
2022-08-06 16:50:00,23.02,25.9
2022-08-06 16:55:00,23.2,26.4
2022-08-06 17:00:00,22.95,26.4
2022-08-06 17:05:00,22.8,26.3
2022-08-06 17:10:00,22.91,26.1
2022-08-06 17:15:00,22.67,26.1
2022-08-06 17:20:00,22.75,26.5
2022-08-06 17:25:00,22.85,26.3
2022-08-06 17:30:00,23.04,26.7
2022-08-06 17:35:00,22.75,26.4
2022-08-06 17:40:00,22.7,26.4
2022-08-06 17:45:00,22.95,26.5
2022-08-06 17:50:00,22.83,26.2
2022-08-06 17:55:00,22.93,26.3
2022-08-06 18:00:00,22.82,26.0
2022-08-06 18:05:00,22.55,26.4
2022-08-06 18:10:00,22.38,27.1
2022-08-06 18:15:00,22.29,27.0
2022-08-06 18:20:00,22.2,27.5
2022-08-06 18:25:00,22.22,27.9
2022-08-06 18:30:00,22.08,27.9
2022-08-06 18:35:00,22.12,28.4
2022-08-06 18:40:00,22.02,28.9
2022-08-06 18:45:00,21.93,28.9
2022-08-06 18:50:00,21.92,29.5
2022-08-06 18:55:00,21.84,29.7
2022-08-06 19:00:00,21.71,30.1
2022-08-06 19:05:00,21.61,30.1
2022-08-06 19:10:00,21.51,30.5
2022-08-06 19:15:00,21.27,30.9
2022-08-06 19:20:00,21.02,31.5
2022-08-06 19:25:00,20.8,32.2
2022-08-06 19:30:00,20.56,33.1
2022-08-06 19:35:00,20.07,34.4
2022-08-06 19:40:00,19.56,36.2
2022-08-06 19:45:00,19.31,36.9
2022-08-06 19:50:00,18.77,38.3
2022-08-06 19:55:00,18.37,39.6
2022-08-06 20:00:00,17.91,41.2
2022-08-06 20:05:00,17.61,42.4
2022-08-06 20:10:00,17.32,43.8
2022-08-06 20:15:00,17.0,44.8
2022-08-06 20:20:00,16.68,46.1
2022-08-06 20:25:00,16.47,48.7
2022-08-06 20:30:00,16.09,48.5
2022-08-06 20:35:00,15.96,48.3
2022-08-06 20:40:00,15.77,50.1
2022-08-06 20:45:00,15.61,50.5
2022-08-06 20:50:00,15.52,51.2
2022-08-06 20:55:00,15.14,52.0
2022-08-06 21:00:00,15.08,52.7
2022-08-06 21:05:00,14.93,53.3
2022-08-06 21:10:00,14.81,54.1
2022-08-06 21:15:00,14.66,54.8
2022-08-06 21:20:00,14.53,55.0
2022-08-06 21:25:00,14.36,55.8
2022-08-06 21:30:00,14.24,56.7
2022-08-06 21:35:00,14.21,57.6
2022-08-06 21:40:00,14.09,57.8
2022-08-06 21:45:00,13.94,58.2
2022-08-06 21:50:00,13.91,58.8
2022-08-06 21:55:00,13.75,59.2
2022-08-06 22:00:00,13.57,60.4
2022-08-06 22:05:00,13.61,61.1
2022-08-06 22:10:00,13.45,61.2
2022-08-06 22:15:00,13.25,61.8
2022-08-06 22:20:00,13.2,62.4
2022-08-06 22:25:00,13.13,62.8
2022-08-06 22:30:00,13.02,62.9
2022-08-06 22:35:00,12.78,63.4
2022-08-06 22:40:00,12.91,64.3
2022-08-06 22:45:00,12.9,65.3
2022-08-06 22:50:00,12.84,65.7
2022-08-06 22:55:00,12.53,65.6
2022-08-06 23:00:00,12.35,65.8
2022-08-06 23:05:00,12.32,66.8
2022-08-06 23:10:00,12.18,67.6
2022-08-06 23:15:00,12.56,68.0
2022-08-06 23:20:00,12.39,67.2
2022-08-06 23:25:00,12.14,67.9
2022-08-06 23:30:00,12.07,69.6
2022-08-06 23:35:00,11.9,69.8
2022-08-06 23:40:00,11.95,70.5
2022-08-06 23:45:00,11.86,70.4
2022-08-06 23:50:00,11.74,70.3
2022-08-06 23:55:00,11.55,71.0
2022-08-07 00:00:00,11.5,73.3
2022-08-07 00:05:00,11.5,74.0
2022-08-07 00:10:00,11.55,73.0
2022-08-07 00:15:00,12.4,70.3
2022-08-07 00:20:00,12.55,69.1
2022-08-07 00:25:00,12.44,67.5
2022-08-07 00:30:00,12.03,69.4
2022-08-07 00:35:00,11.73,69.6
2022-08-07 00:40:00,11.99,69.9
2022-08-07 00:45:00,12.0,69.6
2022-08-07 00:50:00,11.69,71.3
2022-08-07 00:55:00,11.48,72.3
2022-08-07 01:00:00,11.29,71.7
2022-08-07 01:05:00,11.14,72.0
2022-08-07 01:10:00,11.08,73.2
2022-08-07 01:15:00,11.09,73.6
2022-08-07 01:20:00,10.99,73.4
2022-08-07 01:25:00,10.92,73.0
2022-08-07 01:30:00,10.99,73.9
2022-08-07 01:35:00,10.77,73.5
2022-08-07 01:40:00,10.94,73.8
2022-08-07 01:45:00,10.95,73.5
2022-08-07 01:50:00,10.82,74.6
2022-08-07 01:55:00,10.64,75.2
2022-08-07 02:00:00,10.49,75.4
2022-08-07 02:05:00,10.34,75.6
2022-08-07 02:10:00,10.35,76.2
2022-08-07 02:15:00,10.4,77.2
2022-08-07 02:20:00,10.28,78.5
2022-08-07 02:25:00,10.17,79.2
2022-08-07 02:30:00,10.06,80.3
2022-08-07 02:35:00,9.98,79.8
2022-08-07 02:40:00,9.9,80.1
2022-08-07 02:45:00,9.79,80.5
2022-08-07 02:50:00,9.76,80.7
2022-08-07 02:55:00,9.83,81.4
2022-08-07 03:00:00,9.72,81.8
2022-08-07 03:05:00,9.8,82.0
2022-08-07 03:10:00,9.74,82.4
2022-08-07 03:15:00,9.64,82.5
2022-08-07 03:20:00,9.53,83.0
2022-08-07 03:25:00,9.35,83.3
2022-08-07 03:30:00,9.36,84.0
2022-08-07 03:35:00,9.19,84.6
2022-08-07 03:40:00,9.09,84.9
2022-08-07 03:45:00,9.07,85.5
2022-08-07 03:50:00,9.01,86.1
2022-08-07 03:55:00,9.1,86.6
2022-08-07 04:00:00,9.06,86.9
2022-08-07 04:05:00,9.11,87.0
2022-08-07 04:10:00,9.19,87.1
2022-08-07 04:15:00,8.91,87.0
2022-08-07 04:20:00,8.98,87.2
2022-08-07 04:25:00,9.1,87.8
2022-08-07 04:30:00,8.83,87.7
2022-08-07 04:35:00,8.82,87.7
2022-08-07 04:40:00,8.94,87.9
2022-08-07 04:45:00,8.98,88.4
2022-08-07 04:50:00,8.97,88.7
2022-08-07 04:55:00,9.07,89.1
2022-08-07 05:00:00,9.18,89.2
2022-08-07 05:05:00,9.03,89.2
2022-08-07 05:10:00,9.02,89.1
2022-08-07 05:15:00,8.95,89.3
2022-08-07 05:20:00,8.92,89.3
2022-08-07 05:25:00,9.0,89.5
2022-08-07 05:30:00,9.37,89.9
2022-08-07 05:35:00,9.38,90.0
2022-08-07 05:40:00,9.43,89.9
2022-08-07 05:45:00,9.67,89.9
2022-08-07 05:50:00,9.81,89.9
2022-08-07 05:55:00,10.1,89.9
2022-08-07 06:00:00,10.84,89.5
2022-08-07 06:05:00,11.04,89.7
2022-08-07 06:10:00,11.61,87.8
2022-08-07 06:15:00,12.25,81.1
2022-08-07 06:20:00,12.57,78.1
2022-08-07 06:25:00,12.93,75.4
2022-08-07 06:30:00,13.51,72.8
2022-08-07 06:35:00,14.03,71.1
2022-08-07 06:40:00,14.46,68.2
2022-08-07 06:45:00,14.79,67.1
2022-08-07 06:50:00,15.08,65.9
2022-08-07 06:55:00,15.29,64.5
2022-08-07 07:00:00,15.4,64.6
2022-08-07 07:05:00,15.61,64.1
2022-08-07 07:10:00,15.86,63.7
2022-08-07 07:15:00,16.23,62.6
2022-08-07 07:20:00,16.4,62.1
2022-08-07 07:25:00,16.75,60.3
2022-08-07 07:30:00,17.16,60.0
2022-08-07 07:35:00,17.56,59.2
2022-08-07 07:40:00,17.5,57.6
2022-08-07 07:45:00,18.06,56.2
2022-08-07 07:50:00,17.98,55.6
2022-08-07 07:55:00,18.09,55.5
2022-08-07 08:00:00,18.22,55.4
2022-08-07 08:05:00,18.4,54.5
2022-08-07 08:10:00,19.11,53.2
2022-08-07 08:15:00,19.41,51.5
2022-08-07 08:20:00,19.33,51.0
2022-08-07 08:25:00,19.38,50.4
2022-08-07 08:30:00,19.56,50.2
2022-08-07 08:35:00,19.61,49.8
2022-08-07 08:40:00,20.03,49.9
2022-08-07 08:45:00,19.55,49.6
2022-08-07 08:50:00,19.67,49.4
2022-08-07 08:55:00,19.92,48.8
2022-08-07 09:00:00,20.38,47.4
2022-08-07 09:05:00,20.61,46.0
2022-08-07 09:10:00,20.91,45.9
2022-08-07 09:15:00,21.11,45.1
2022-08-07 09:20:00,20.46,45.5
2022-08-07 09:25:00,21.1,45.7
2022-08-07 09:30:00,20.83,44.7
2022-08-07 09:35:00,20.87,43.9
2022-08-07 09:40:00,21.54,43.0
2022-08-07 09:45:00,21.64,43.2
2022-08-07 09:50:00,21.46,41.6
2022-08-07 09:55:00,21.87,40.9
2022-08-07 10:00:00,22.12,40.4
2022-08-07 10:05:00,22.06,39.7
2022-08-07 10:10:00,22.13,37.2
2022-08-07 10:15:00,22.29,37.3
2022-08-07 10:20:00,22.66,37.3
2022-08-07 10:25:00,21.69,38.3
2022-08-07 10:30:00,21.94,37.8
2022-08-07 10:35:00,22.23,36.9
2022-08-07 10:40:00,22.27,37.5
2022-08-07 10:45:00,23.19,37.4
2022-08-07 10:50:00,22.14,37.9
2022-08-07 10:55:00,22.66,37.7
2022-08-07 11:00:00,22.52,37.5
2022-08-07 11:05:00,22.77,37.8
2022-08-07 11:10:00,22.79,38.0
2022-08-07 11:15:00,23.63,36.8
2022-08-07 11:20:00,22.79,37.4
2022-08-07 11:25:00,22.76,37.2
2022-08-07 11:30:00,23.42,36.6
2022-08-07 11:35:00,23.66,36.4
2022-08-07 11:40:00,23.9,35.9
2022-08-07 11:45:00,23.48,35.7
2022-08-07 11:50:00,23.95,34.8
2022-08-07 11:55:00,24.26,33.3
2022-08-07 12:00:00,23.96,33.4
2022-08-07 12:05:00,23.99,33.9
2022-08-07 12:10:00,23.81,32.7
2022-08-07 12:15:00,24.54,32.6
2022-08-07 12:20:00,24.77,32.6
2022-08-07 12:25:00,25.01,31.7
2022-08-07 12:30:00,24.46,31.5
2022-08-07 12:35:00,24.64,31.5
2022-08-07 12:40:00,24.52,30.9
2022-08-07 12:45:00,25.19,30.6
2022-08-07 12:50:00,24.81,31.0
2022-08-07 12:55:00,24.93,31.4
2022-08-07 13:00:00,24.64,31.2
2022-08-07 13:05:00,25.37,30.6
2022-08-07 13:10:00,25.39,31.0
2022-08-07 13:15:00,25.23,31.0
2022-08-07 13:20:00,24.91,31.9
2022-08-07 13:25:00,25.04,31.9
2022-08-07 13:30:00,25.2,31.6
2022-08-07 13:35:00,25.11,31.5
2022-08-07 13:40:00,25.05,31.3
2022-08-07 13:45:00,25.47,31.5
2022-08-07 13:50:00,26.13,30.5
